,rcept_no,reprt_code,bsns_year,corp_code,stock_code,매출액,영업이익,자산총계
2338,20170331005415,11011,2016,00362858,053280,"420,980,025,599","1,183,534,199","187,244,862,123"
2339,20170331005419,11011,2016,00104786,007120,"9,828,638,903","-1,644,589,227","52,119,332,248"
2340,20170331005442,11011,2016,00164788,012330,"38,261,745,000,000","2,904,692,000,000","41,711,608,000,000"
2341,20170331005447,11011,2016,00957568,214310,"59,330,984,797","3,126,433,926","70,760,296,528"
2342,20170331005448,11011,2016,00653103,151910,"39,674,511,021","-52,652,270,670","80,209,466,055"
2343,20170331005463,11011,2016,00462121,073490,"52,708,495,939","-3,731,023,197","82,196,177,277"
2344,20170331005465,11011,2016,00410915,063170,"50,852,668,597","9,649,786,013","131,560,666,193"
2345,20170331005474,11011,2016,00296263,051390,"29,520,931,459","3,968,461,932","94,642,676,251"
2346,20170331005484,11011,2016,00264945,036800,"317,066,478,744","47,209,839,358","376,932,709,196"
2347,20170331005509,11011,2016,00124799,007160,"702,112,597,817","49,243,498,263","1,010,707,866,232"
2348,20170331005526,11011,2016,00269922,041830,"79,848,382,290","22,041,086,782","97,059,397,401"
2349,20170331005554,11011,2016,00763473,241710,"165,176,124,584","13,128,170,578","143,045,906,037"
2350,20170331005562,11011,2016,00238001,033560,"238,790,400,768","27,001,365,863","197,756,173,129"
2351,20170403000017,11011,2016,01032486,241560,"3,949,929,034,000","414,006,056,000","6,326,067,005,000"
2352,20170403000445,11011,2016,00185222,045520,"59,971,175,783","4,354,522,202","50,645,236,038"
2353,20170403000572,11011,2016,00226316,111110,"317,026,450,862","27,999,057,663","242,726,932,148"
2354,20170403000904,11011,2016,00133511,004060,"308,617,898,362","1,315,644,652","302,004,754,553"
2355,20170403002911,11011,2016,00439965,121600,"41,111,799,737","6,294,910,529","84,239,206,951"
2356,20170404000679,11011,2016,00158565,017890,"188,568,376,437","19,377,470,561","305,869,190,961"
2357,20170404001648,11011,2016,00219097,027410,"5,052,617,836,945","217,150,209,595","1,917,601,300,008"
2358,20170404001954,11011,2015,00481454,073240,"3,040,406,690,111","135,962,624,695","5,219,976,570,988"
2359,20170404002023,11011,2016,00481454,073240,"2,947,227,755,079","120,050,538,212","5,121,661,354,505"
2360,20170404002177,11011,2016,00120562,004990,"2,248,263,004,248","127,768,854,393","3,991,836,441,083"
2361,20170405001019,11011,2016,00807397,121850,"31,440,808,448","793,669,560","54,923,991,896"
2362,20170405001707,11011,2016,00297095,051490,"131,016,323,480","2,349,566,358","170,434,037,879"
2363,20170405002143,11011,2016,00624998,123330,"89,667,858,260","5,360,361,498","101,564,361,279"
2364,20170405002498,11011,2016,00399694,067160,"79,830,291,786","16,020,097,110","83,426,396,974"
2365,20170406001827,11011,2016,00819374,190510,"292,613,003,297","-669,505,284","195,912,473,499"
2366,20170407002473,11011,2016,00124540,047040,"11,105,930,097,764","-467,242,255,212","9,970,246,456,543"
2367,20170410002288,11011,2016,00620558,195990,"49,520,835,435","1,049,599,331","166,420,843,792"
2368,20170412000877,11011,2016,00146560,019540,"343,246,622,615","26,611,909,962","416,302,907,987"
2369,20170413001897,11011,2016,00117577,001800,"2,386,269,282,408","326,246,561,218","2,908,864,464,708"
2370,20170414001821,11011,2016,00541163,091120,"228,351,898,537","16,587,283,358","193,429,752,245"
2371,20170414001908,11011,2016,00530413,224060,"44,257,148,052","-3,958,615,093","68,181,741,749"
2372,20170419000151,11011,2016,00172680,005160,"754,931,361,450","50,541,292,483","835,966,016,298"
2373,20170419000399,11011,2016,00663669,114630,"38,998,431,032","5,340,754,380","77,913,606,597"
2374,20170427001353,11011,2016,00268251,039560,"222,842,801,005","-13,332,212,766","371,291,641,478"
2375,20170512000479,11011,2016,00264228,038620,"29,645,402,640","930,109,673","43,738,671,030"
2376,20170512003743,11011,2015,00115931,039840,"71,939,172,999","20,098,403,940","122,341,139,782"
2377,20170512003759,11011,2016,00115931,039840,"88,019,747,928","26,599,310,828","150,348,958,315"
2378,20170515001619,11011,2016,00988364,184230,"49,543,829,965","5,136,189,964","93,876,010,664"
2379,20170515003345,11011,2016,00670085,138690,"102,985,200,702","-13,217,786,990","132,060,493,560"
2380,20170515003528,11011,2016,00816544,214420,"233,120,693,928","17,639,125,245","181,861,554,764"
2381,20170515004185,11011,2016,00203315,036420,"335,160,647,081","28,941,768,858","550,190,462,737"
2382,20170515004742,11011,2016,00102432,013580,"1,958,513,609,315","77,636,441,788","1,513,435,499,175"
2383,20170523000037,11011,2016,00220686,058610,"152,272,421,512","6,136,801,793","246,130,814,201"
2384,20170523000172,11011,2016,00153621,009310,"184,833,038,058","27,454,713,991","687,008,364,466"
2385,20170523000202,11011,2016,00469799,074610,"38,361,917,777","4,134,342,114","21,839,183,899"
2386,20170524000028,11011,2016,00173449,044480,"15,334,874,723","-1,058,903,053","24,929,728,205"
2387,20170524000222,11011,2016,00480950,093230,"36,049,633,278","-2,788,398,389","38,690,688,510"
2388,20170524000258,11011,2016,00302078,050540,"150,491,364,594","1,211,236,524","50,725,049,530"
2389,20170524000261,11011,2016,00136165,013810,"84,304,230,910","5,363,033,044","106,010,011,578"
2390,20170524000323,11011,2016,00407814,083790,"14,524,948,953","-4,087,201,585","128,666,439,474"
2391,20170524000332,11011,2016,00186717,053620,"148,160,526,874","18,568,184,020","192,953,193,212"
2392,20170524000344,11011,2016,00923826,178780,"28,350,453,430","-10,273,128,336","64,254,403,509"
2393,20170524000364,11011,2016,00919966,215600,"5,292,317,531","-46,824,214,596","284,127,918,504"
2394,20170524000368,11011,2016,00125974,001470,"390,337,422,991","-35,105,925,243","425,668,794,861"
2395,20170524000480,11011,2016,00173698,002700,"124,454,059,928","4,435,229,173","80,720,575,726"
2396,20170525000043,11011,2016,00132992,015750,"3,834,290,084,681","140,122,401,282","3,445,158,804,252"
2397,20170525000114,11011,2016,00180865,031860,"18,771,125,185","-11,056,273,286","45,472,371,231"
2398,20170525000186,11011,2016,00280688,046140,"257,673,244,164","14,307,966,209","239,635,540,799"
2399,20170525000208,11011,2016,00349811,052300,"17,732,780,424","1,722,994,292","108,560,830,552"
2400,20170525000294,11011,2016,00122694,002410,"108,950,471,363","1,197,768,621","121,941,345,568"
2401,20170525000330,11011,2016,00398701,066970,"249,732,039,131","13,862,699,606","202,669,010,822"
2402,20170525000362,11011,2016,00519252,089230,"15,331,346,976","2,338,326,011","68,317,951,980"
2403,20170525000393,11011,2016,00240857,038460,"62,989,881,439","1,028,629,015","112,165,319,339"
2404,20170525000398,11011,2016,00373571,060240,"71,454,494,839","6,785,570,582","125,601,279,641"
2405,20170525000462,11011,2016,01157235,246720,"239,585,765","-5,158,935,814","6,758,319,489"
2406,20170526000053,11011,2016,00359474,058420,"7,477,631,226","-1,047,982,517","10,418,151,072"
2407,20170526000088,11011,2016,00939687,163560,"234,447,615,075","21,737,134,577","276,868,629,408"
2408,20170526000099,11011,2016,00923899,158310,"5,153,310,962","-5,974,633,350","35,371,675,559"
2409,20170526000260,11011,2016,00896285,145990,"2,000,885,000,000","147,335,000,000","2,063,772,000,000"
2410,20170526000266,11011,2016,00193009,033180,"107,790,118,901","10,611,736,569","165,553,886,729"
2411,20170526000317,11011,2016,00562360,097780,"139,482,357,862","-3,384,439,801","183,228,091,735"
2412,20170526000455,11011,2016,00206686,042040,"21,916,246,309","-3,861,871,516","83,271,028,451"
2413,20170526000555,11011,2016,00195229,081660,"967,128,444,713","11,837,651,163","3,384,914,898,720"
2414,20170529000033,11011,2015,00140061,022220,"51,913,546,390","2,197,134,338","89,685,081,748"
2415,20170529000034,11011,2016,00140061,022220,"69,283,696,621","6,747,211,011","81,952,271,102"
2416,20170529000049,11011,2016,00135777,016590,"252,519,997,434","8,244,561,155","362,737,226,587"
2417,20170529000074,11011,2016,00945208,161570,"28,872,692,641","-6,246,784,386","53,455,517,466"
2418,20170529000118,11011,2016,00408956,072520,"42,363,592,950","-5,205,523,315","60,796,540,417"
2419,20170529000316,11011,2016,00533924,131400,"60,852,374,993","-4,292,569,036","70,132,181,686"
2420,20170529000340,11011,2016,00121534,023150,"48,897,025,351","11,874,475,840","72,339,672,957"
2421,20170529000397,11011,2016,00134723,001020,"421,933,897,529","-22,334,214,599","541,922,930,198"
2422,20170529000412,11011,2016,00103635,014200,"87,302,966,868","171,774,379","229,596,736,668"
2423,20170529000421,11011,2016,00298377,040910,"230,909,153,870","16,133,149,831","241,202,452,407"
2424,20170529000430,11011,2016,00239639,038500,"615,909,682,576","68,541,574,881","1,263,350,828,196"
2425,20170530000070,11011,2016,00303217,049800,"228,313,547,320","16,136,997,169","304,003,723,811"
2426,20170530000077,11011,2016,00347716,051980,"17,853,815,870","-2,231,726,536","19,389,944,628"
2427,20170530000110,11011,2016,00111227,006580,"195,138,324,228","6,251,141,413","213,956,562,295"
2428,20170530000151,11011,2016,00232007,042940,"5,908,247,817","-5,824,099,980","20,633,896,579"
2429,20170530000162,11011,2016,00215976,038340,"23,179,702,004","353,876,000","29,908,980,568"
2430,20170530000326,11011,2016,00301246,036540,"429,214,598,735","14,812,509,178","676,174,765,220"
2431,20170530000355,11011,2016,00296324,051780,"14,592,404,856","-15,710,044,498","91,308,534,245"
2432,20170530000368,11011,2016,00347062,052260,"97,808,341,686","16,074,331,684","167,667,442,873"
2433,20170530000463,11011,2016,00410739,057880,"19,040,790,851","-5,056,526,610","44,695,041,191"
2434,20170530000495,11011,2016,00152880,003070,"3,185,076,053,399","60,691,918,735","2,083,700,282,515"
2435,20170530000501,11011,2016,00364467,060570,"52,327,952,517","-9,442,255,959","50,075,192,360"
2436,20170531000135,11011,2016,00454399,080010,"38,756,401,546","6,567,769,556","81,360,416,555"
2437,20170531000837,11011,2016,00679314,102260,,"65,039,523,531","872,052,701,032"
2438,20170531000990,11011,2016,00305570,043710,"18,484,247,666","-259,557,040","43,257,691,003"
2439,20170531001182,11011,2016,00406329,038060,"402,840,610,347","5,244,862,116","349,895,917,128"
2440,20170531001232,11011,2016,00178851,060380,"151,970,509,175","3,896,793,957","120,249,192,502"
2441,20170531001342,11011,2016,00172185,004270,"83,724,292,384","4,559,141,935","204,535,205,578"
2442,20170531001522,11011,2016,00134565,015020,"13,721,933,111","-4,447,213,085","117,311,533,213"
2443,20170601000073,11011,2016,00365989,070960,"210,702,134,547","30,374,032,411","928,945,970,110"
2444,20170601000247,11011,2016,00367604,063440,"11,371,357,118","-2,400,746,584","43,573,094,648"
2445,20170601000309,11011,2016,00291860,044060,"24,499,975,045","3,440,780,391","61,830,318,467"
2446,20170601000387,11011,2016,00120526,023530,"29,526,412,572,111","940,360,642,219","41,915,906,500,152"
2447,20170601000401,11011,2016,00351579,049470,"109,262,777,199","3,872,830,611","163,921,391,427"
2448,20170602000033,11011,2016,00247975,036830,"722,520,542,290","105,139,004,610","829,391,036,861"
2449,20170602000217,11011,2016,00353878,058730,"157,137,163,957","15,833,486,634","157,087,156,210"
2450,20170602000397,11011,2016,00409681,067390,"87,889,700,554","7,340,525,287","224,110,365,987"
2451,20170605000242,11011,2016,00372882,058850,"953,674,070,191","8,797,144,493","322,769,885,360"
2452,20170607000014,11011,2016,00127857,002450,"208,647,230,247","13,364,976,365","414,022,232,165"
2453,20170607000125,11011,2016,00595191,093370,"192,073,255,877","36,433,577,422","315,083,346,155"
2454,20170608000015,11011,2016,00119672,016740,"295,927,528,500","18,375,792,255","220,602,296,831"
2455,20170609000508,11011,2016,00812362,141020,"50,063,639,646","-2,007,260,236","28,784,784,561"
2456,20170609000520,11011,2016,00393469,065560,"3,875,840,727","-2,345,735,169","11,148,825,370"
2457,20170613000329,11011,2016,00501970,078940,"8,473,810,707","-1,656,158,441","70,600,453,071"
2458,20170614000523,11011,2015,00329093,047770,"17,642,711,354","-21,268,512,084","29,137,617,923"
2459,20170615000001,11011,2016,00329093,047770,"16,337,466,969","1,323,033,048","29,020,843,685"
2460,20170615000177,11011,2016,00542074,091970,"53,086,259,460","-3,401,772,393","84,901,049,508"
2461,20170615000370,11011,2016,00110583,025440,"366,692,739,357","5,711,527,282","117,113,444,268"
2462,20170615000379,11011,2016,00106313,002990,"1,353,709,567,945","41,801,262,268","1,274,602,780,174"
2463,20170619000211,11011,2016,00299464,047820,"105,907,923,197","7,727,761,790","124,196,883,638"
2464,20170622000235,11011,2015,00164478,000720,"19,233,180,000,000","1,089,328,000,000","19,350,103,000,000"
2465,20170622000239,11011,2016,00164478,000720,"18,825,015,000,000","1,158,959,000,000","19,873,443,000,000"
2466,20170628000192,11011,2017,00157104,008110,"41,630,042,846","1,313,611,730","160,876,565,587"
2467,20170629000397,11011,2017,00118008,018500,"492,941,408,564","17,149,669,339","492,848,698,913"
2468,20170629000470,11011,2017,00378363,060310,"26,486,287,918","-2,421,224,869","53,706,903,697"
2469,20170630000106,11011,2016,00219848,035890,"1,073,708,295,167","82,342,080,938","766,834,183,987"
2470,20170630000543,11011,2016,00216027,053030,"82,108,423,062","-1,835,926,450","177,100,024,778"
2471,20170714000353,11011,2016,00370200,066430,"14,579,405,827","501,380,783","14,743,017,491"
2472,20170714000566,11011,2016,00118804,005290,"764,955,940,617","45,404,003,049","657,591,755,145"
2473,20170721000122,11011,2016,00159786,014830,"740,883,521,442","68,046,617,952","1,046,784,996,510"
2474,20170728000376,11011,2016,00163691,000700,"446,966,931,972","18,434,784,488","473,581,039,781"
2475,20170728000387,11011,2016,00128315,037460,"1,101,581,286,777","30,336,470,957","376,148,518,952"
2476,20170811000724,11011,2016,00814786,131100,"35,470,768,321","-9,069,306,858","51,776,739,288"
2477,20170811001037,11011,2016,00163512,002320,"1,764,803,679,481","-15,337,842,926","2,537,558,489,435"
2478,20170811001119,11011,2016,00957735,237880,"193,589,948,758","25,685,908,265","241,042,273,163"
2479,20170814001002,11011,2016,00160047,000240,,"261,576,954,819","3,097,491,375,854"
2480,20170814001049,11011,2016,00356361,051910,"20,659,296,000,000","1,991,920,000,000","20,487,060,000,000"
2481,20170814001218,11011,2016,00136776,025620,"83,423,744,171","13,337,890,013","115,313,855,158"
2482,20170814001848,11011,2016,00657987,122450,"159,467,610,459","26,841,729,895","393,379,483,114"
2483,20170814002158,11011,2016,00449254,099320,"34,238,374,079","3,158,332,557","69,191,091,618"
2484,20170814002323,11011,2016,00225706,234080,,,"192,244,264,203"
2485,20170814002469,11011,2015,00309503,047810,"3,039,737,000,000","379,703,000,000","2,808,158,000,000"
2486,20170814002470,11011,2016,00309503,047810,"2,946,331,000,000","320,092,000,000","2,980,840,000,000"
2487,20170823000094,11011,2016,00693651,121800,"23,993,768,264","-5,779,619,920","93,265,940,274"
2488,20170823000143,11011,2016,00385336,064240,"122,054,084,038","17,655,019,424","145,814,349,812"
2489,20170908000387,11011,2015,00670085,138690,"121,904,066,501","21,283,861,467","103,381,228,330"
2490,20170908000444,11011,2016,00266961,035420,"4,022,629,619,982","1,102,040,475,792","6,370,635,180,592"
2491,20170908000522,11011,2015,00149947,001060,"434,352,380,163","21,524,770,695","613,481,028,258"
2492,20170928000258,11011,2017,00138747,050860,"101,708,479,370","5,558,888,366","96,193,138,321"
2493,20170928000360,11011,2017,00134316,021820,"233,014,346,488","-9,514,033,826","634,556,333,537"
2494,20170928000471,11011,2017,00103644,042370,"232,764,175,299","20,976,622,644","279,729,096,350"
2495,20171010000759,11011,2015,00141626,002630,"93,709,381,143","903,983,976","148,764,894,270"
2496,20171010000776,11011,2016,00141626,002630,"105,049,545,518","111,380,475","175,642,242,599"
2497,20171019000325,11011,2015,00111704,042660,"15,443,611,050,832","-2,124,493,671,705","18,880,345,263,274"
2498,20171019000329,11011,2016,00111704,042660,"12,819,220,833,774","-1,530,841,427,434","15,064,829,698,698"
2499,20171027000401,11011,2016,00210740,067080,"142,288,246,527","5,323,568,989","153,803,313,918"
2500,20171108000351,11011,2016,01013311,214180,"40,689,674,887","15,862,469,233","160,768,832,044"
2501,20171113000872,11011,2016,00173999,024800,,,"345,534,759,915"
2502,20171114002152,11011,2016,00130383,006730,"55,896,749,876","13,112,723,205","1,109,898,804,046"
2503,20171117000438,11011,2015,00138297,011810,,,"1,267,224,000,000"
2504,20171117000441,11011,2016,00138297,011810,,,"707,709,000,000"
2505,20171130000001,11011,2016,00310156,049180,"9,813,992,449","-15,174,751,135","69,792,840,577"
2506,20171201000313,11011,2015,00308559,080530,"54,946,269,412","-3,415,209,251","61,653,715,032"
2507,20171201000317,11011,2016,00308559,080530,"8,087,302,544","-6,222,597,950","86,510,616,259"
2508,20171214000688,11011,2016,00605124,117670,"56,639,827,226","-1,371,401,721","73,894,609,413"
2509,20171226000456,11011,2016,00122579,001460,"211,857,617,732","16,154,496,941","733,018,517,741"
2510,20171228000007,11011,2015,00145437,012170,"5,677,605,870","-3,325,079,565","69,094,618,585"
2511,20171229000065,11011,2017,00122348,003610,"148,107,533,565","6,340,926,062","252,621,317,585"
2512,20171229000347,11011,2016,00205687,032860,"66,851,113,720","-1,271,023,625","39,209,451,407"
2513,20171229000925,11011,2016,00441128,058220,"46,037,492,932","-8,889,183,413","75,370,168,065"
